GENE	Sample1
STOX1	34
STOX2	27
STRA13	14
STRA6	11
STRA8	3
STRADA	18
STRADB	73
STRAP	64
STRBP	60
STRC	31
STRN3	69
STRN4	48
STRN	75
STS	80
STT3A	120
STT3B	180
STUB1	54
STX10	17
STX11	35
STX12	116
STX16	169
STX17	182
STX18	35
STX19	4
STX1A	4
STX1B	39
STX2	29
STX3	78
STX4	43
STX5	34
STX6	113
STX7	153
STX8	23
STXBP1	69
STXBP2	69
STXBP3	77
STXBP4	34
STXBP5L	21
STXBP5	89
STXBP6	19
STYK1	11
STYXL1	15
STYX	74
SUB1	153
SUCLA2	69
SUCLG1	22
SUCLG2	88
SUCNR1	1
SUDS3	74
SUFU	30
SUGT1P3	13
SUGT1	73
SULF1	48
SULF2	40
SULT1A1	42
SULT1A2	0
SULT1A3	167
SULT1B1	4
SULT1C2	13
SULT1C3	0
SULT1C4	12
SULT1E1	2
SULT2A1	4
SULT2B1	3
SULT4A1	25
SULT6B1	0
SUMF1	57
SUMF2	114
SUMO1	76
SUMO2	354
SUMO3	65
SUMO4	6
SUN1	131
SUN2	218
SUN3	36
SUN5	0
SUOX	24
SUPT16H	133
SUPT3H	9
SUPT4H1	30
SUPT5H	105
SUPT6H	199
SUPT7L	84
SUPV3L1	28
SURF1	34
SURF2	11
SURF4	145
SURF6	32
SUSD1	52
SUSD2	16
SUSD3	6
SUSD4	16
SUSD5	17
SUV39H1	12
SUV39H2	41
KMT5B	80
KMT5C	15
SUZ12	64
SV2A	60
SV2B	41
SV2C	13
SVEP1	40
SVIL	87
SVIP	46
SVOPL	0
SVOP	3
SWAP70	177
SYAP1	63
SYBU	55
SYCE1L	0
SYCE1	1
SYCE2	3
SYCN	1
SYCP1	3
SYCP2L	5
SYCP2	38
SYCP3	0
SYDE1	17
SYDE2	9
SYF2	44
SYK	166
SYMPK	103
SYN1	26
SYN2	33
SYN3	7
SYNCRIP	242
SYNC	29
SYNE1	635
SYNE2	312
SYNGAP1	25
SYNGR1	65
SYNGR2	119
SYNGR3	16
SYNGR4	0
SYNJ1	85
SYNJ2BP	110
SYNJ2	126
SYNM	240
SYNPO2L	9
SYNPO2	77
SYNPO	68
SYNPR	55
SYNRG	108
SYPL1	67
SYPL2	1
SYP	105
SYS1	73
SYT10	0
SYT11	446
SYT12	28
SYT13	27
SYT14	17
SYT15	47
SYT16	16
SYT17	22
SYT1	277
SYT2	32
SYT3	3
SYT4	34
SYT5	6
SYT6	10
SYT7	58
SYT8	0
SYT9	29
SYTL1	8
SYTL2	95
SYTL3	14
SYTL4	67
SYTL5	1
SYVN1	58
TAAR1	0
TAAR2	0
TAAR5	0
TAAR6	0
TAAR8	0
TAAR9	0
TAB1	27
TAB2	147
TAB3	41
TAC1	1
TAC3	0
TAC4	0
TACC1	436
TACC2	266
TACC3	11
TACO1	11
TACR1	0
TACR2	2
TACR3	0
TACSTD2	98
TADA1	12
TADA2A	18
TADA2B	51
TADA3	114
TAF10	15
TAF11	28
TAF12	12
TAF13	6
TAF15	45
TAF1A	15
TAF1B	20
TAF1C	29
TAF1D	40
TAF1L	0
TAF1	196
TAF2	48
TAF3	27
TAF4B	24
TAF4	21
TAF5L	31
TAF5	7
TAF6L	26
TAF6	32
TAF7L	1
TAF7	86
TAF8	65
TAF9B	49
TAF9	36
TAGAP	32
TAGLN2	195
TAGLN3	26
TAGLN	109
TAL1	7
TAL2	0
TALDO1	140
TANC1	128
TANC2	263
TANK	71
TAOK1	270
TAOK2	84
TAOK3	96
TAP1	105
TAP2	63
TAPBPL	23
TAPBP	420
TAPT1	37
TARBP1	96
TARBP2	16
TARDBP	162
TARM1	0
TRGC1	2
TARS2	24
TARSL2	48
TARS	127
TAS1R1	0
TAS1R2	0
TAS1R3	3
TAS2R10	1
TAS2R13	1
TAS2R14	4
TAS2R16	0
TAS2R19	3
TAS2R1	0
TAS2R20	0
TAS2R30	4
TAS2R31	7
TAS2R38	0
TAS2R39	1
TAS2R3	2
TAS2R40	1
TAS2R41	0
TAS2R42	0
TAS2R43	5
TAS2R46	4
TAS2R4	5
TAS2R50	2
TAS2R5	6
TAS2R60	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
TASP1	31
TATDN1	12
TATDN2	81
TATDN3	22
TAT	26
TAX1BP1	236
TAX1BP3	53
TAZ	15
TBC1D10A	9
TBC1D10B	62
TBC1D10C	17
TBC1D12	103
TBC1D13	32
TBC1D14	115
TBC1D15	105
TBC1D16	88
TBC1D17	29
TBC1D19	22
TBC1D1	124
TBC1D20	101
TBC1D21	0
TBC1D22A	47
TBC1D22B	22
TBC1D23	67
TBC1D24	130
TBC1D25	11
TBC1D26	0
TBC1D28	0
TBC1D29	10
TBC1D2B	169
TBC1D2	95
TBC1D3B	0
TBC1D3C	22
TBC1D3H	0
TBC1D3L	146
TBC1D4	134
TBC1D5	210
TBC1D7	26
TBC1D8B	548
TBC1D8	63
TBC1D9B	270
TBC1D9	125
TBCA	68
TBCB	81
TBCCD1	24
TBCC	17
TBCD	82
TBCEL	48
TBCE	29
TBCK	73
TBK1	49
TBKBP1	26
TBL1XR1	292
TBL1X	33
TBL1Y	0
TBL2	33
TBL3	34
TBPL1	12
TBPL2	0
TBP	9
TBR1	1
TBRG1	93
TBRG4	45
TBX10	0
TBX15	1
TBX18	8
TBX19	10
TBX1	1
TBX20	0
TBX21	1
TBX22	0
TBX2	1
TBX3	19
TBX4	7
TBX5	0
TBX6	22
TBXA2R	19
TBXAS1	65
TC2N	117
TCAM1P	7
TCAP	3
TCEA1	275
TCEA2	10
TCEA3	17
TCEAL1	17
TCEAL2	18
TCEAL3	45
TCEAL4	39
TCEAL5	4
TCEAL6	10
TCEAL7	27
TCEAL8	41
TCEANC	23
TCEB1	32
TCEB2	94
TCEB3B	1
TCEB3C	40
TCEB3	66
TCERG1L	7
TCERG1	54
TCF12	186
TCF15	1
TCF19	9
TCF20	124
TCF21	4
TCF23	0
TCF25	98
TCF3	16
TCF4	206
TCF7L1	2
TCF7L2	60
TCF7	24
TCFL5	31
TCHHL1	0
TCHH	0
TCHP	18
TCIRG1	73
TCL1A	0
TCL1B	0
TCL6	37
TCN1	4
TCN2	109
TCOF1	51
TCP10L2	0
TCP10L	1
TCP10	0
TCP11L1	36
TCP11L2	35
TCP11	2
TCP1	133
TCTA	70
TCTE1	2
TCTE3	4
TCTEX1D1	6
TCTEX1D2	0
TCTEX1D4	6
TCTN1	138
TCTN2	27
TCTN3	40
TDGF1	3
TDGF1P3	3
TDG	50
TDH	0
TDO2	8
TDP1	19
TDP2	48
TDRD10	1
TDRD12	1
TDRD1	26
TDRD3	40
TDRD5	1
TDRD6	12
TDRD7	59
TDRD9	27
TDRG1	1
TDRKH	22
TEAD1	108
TEAD2	14
TEAD3	19
TEAD4	10
TECPR1	34
TECPR2	81
TECRL	3
TECR	106
TECTA	3
TECTB	0
TEC	7
TEDDM1	7
TEF	39
TEKT1	2
TEKT2	2
TEKT3	1
TEKT4	6
TEKT5	0
TEK	15
TELO2	26
TNS2	51
TEP1	127
TEPP	0
TERF1	152
TERF2IP	71
TERF2	36
TERT	0
TESC	2
TESK1	28
TESK2	30
TES	40
TET1	17
TET2	128
TET3	58
TEX101	344
TEX10	29
TEX11	2
TEX12	0
TEX13A	0
TEX13B	10
TEX14	3
TEX15	2
TEX19	2
TEX261	77
TEX264	27
TEX28	0
TEX2	231
TEX9	38
TFAM	35
TFAP2A	15
TFAP2B	29
TFAP2C	17
TFAP2D	0
TFAP2E	5
TFAP4	13
TFB1M	9
TFB2M	21
TFCP2L1	23
TFCP2	33
TFDP1	80
TFDP2	22
TFDP3	0
TFE3	82
TFEB	39
TFEC	142
TFF1	11
TFF2	0
TFF3	6
TFG	68
TFIP11	59
TFPI2	8
TFPI	43
TFPT	22
TFR2	6
TFRC	216
TF	541
TGDS	17
TGFA	12
TGFB1I1	8
TGFB1	48
TGFB2	50
TGFB3	24
TGFBI	239
TGFBR1	464
TGFBR2	251
TGFBR3	56
TGFBRAP1	31
TGIF1	72
TGIF2LX	0
TGIF2LY	0
TGIF2	10
TGM1	4
TGM2	235
TGM3	0
TGM4	0
TGM5	1
TGM6	0
TGM7	0
TGOLN2	394
TGS1	41
TG	19
NELFCD	42
THADA	93
THAP10	11
THAP11	14
THAP1	11
THAP2	16
THAP3	15
THAP4	35
THAP5	66
THAP6	45
THAP7	14
THAP8	10
THAP9	11
THBD	18
THBS1	179
THBS2	114
THBS3	58
THBS4	44
THEG	0
THEM4	29
THEM5	3
THEMIS	3
THG1L	5
THNSL1	18
THNSL2	6
THOC1	34
THOC2	160
THOC3	15
ALYREF	29
THOC5	22
THOC6	12
THOC7	26
THOP1	30
THPO	0
THRAP3	234
THRA	73
THRB	32
THRSP	5
THSD1	9
THSD4	44
THSD7A	39
THSD7B	5
THTPA	8
THUMPD1	100
THUMPD2	10
THUMPD3	59
THY1	45
THYN1	18
TH	1
TIA1	105
TIAF1	5
TIAL1	83
TIAM1	102
TIAM2	27
TICAM1	13
TICAM2	16
TIE1	8
TIFAB	0
TIFA	15
TIGD1	75
TIGD2	8
TIGD3	1
TIGD4	2
TIGD5	14
TIGD6	10
TIGD7	24
TIGIT	1
TIMD4	1
TIMELESS	32
TIMM10	11
TIMM13	28
PAM16	2
TIMM17A	33
TIMM17B	18
TIMM22	8
TIMM44	27
TIMM50	31
TIMM8A	6
TIMM8B	17
TIMM9	8
TIMP1	109
TIMP2	278
TIMP3	185
TIMP4	3
TINAGL1	14
TINAG	6
TINF2	69
TIPARP	104
TIPIN	2
TIPRL	43
TIRAP	12
TJAP1	47
TJP1	279
TJP2	178
TJP3	26
TK1	9
TK2	80
TKTL1	0
TKTL2	0
TKT	225
TLCD1	7
TLE1	31
TLE2	14
TLE3	124
TLE4	30
TLE6	1
TLK1	127
TLK2	132
TLL1	6
TLL2	8
TLN1	809
TLN2	98
TLR10	1
TLR1	54
TLR2	165
TLR3	14
TLR4	234
TLR5	26
TLR6	44
TLR7	104
TLR8	34
TLR9	1
TLX1NB	0
TLX1	0
TLX2	0
TLX3	1
TM2D1	19
TM2D2	42
TM2D3	49
TM4SF18	29
TM4SF19	4
TM4SF1	63
TM4SF20	6
TM4SF4	0
TM4SF5	0
TM6SF1	53
TM6SF2	0
TM7SF2	18
TM7SF3	79
DCSTAMP	14
TM9SF1	56
TM9SF2	277
TM9SF3	281
TM9SF4	79
TMBIM1	313
TMBIM4	46
TMBIM6	887
TMC1	13
TMC2	0
TMC3	1
TMC4	49
TMC5	56
TMC6	133
TMC7	26
TMC8	24
TMCC1	99
TMCC2	45
TMCC3	73
TMCO1	85
TMCO2	1
TMCO3	99
TMCO4	20
TMCO5A	0
TMCO6	6
TANGO6	38
TMED10	410
TMED1	14
TMED2	203
TMED3	86
TMED4	51
TMED5	116
TMED6	0
TMED7-TICAM2	0
TMED7	169
TMED8	40
TMED9	82
TMEFF1	38
TMEFF2	21
TMEM100	3
TMEM101	13
TMEM102	9
TMEM104	24
TMEM105	3
TMEM106A	20
TMEM106B	129
TMEM106C	28
TMEM107	42
TMEM108	14
TMEM109	72
TMEM110	36
EMC3	57
TMEM114	0
TMEM115	50
TMEM116	21
TMEM117	6
TMEM119	26
TMEM11	5
TMEM120A	20
TMEM120B	37
TMEM121	2
TMEM123	313
TMEM125	17
TMEM126A	2
TMEM126B	16
TMEM127	155
TMEM128	44
TMEM129	56
TMEM130	58
TMEM131	166
TMEM132A	94
TMEM132B	23
TMEM132C	16
TMEM132D	3
TMEM132E	24
TMEM133	1
TMEM134	12
TMEM135	61
TMEM136	26
TMEM138	40
TMEM139	3
TMEM140	81
TMEM141	23
TMEM143	2
TMEM144	219
TMEM145	5
CATSPERD	9
TMEM147	59
IGFLR1	9
TMEM14A	20
TMEM14B	20
TMEM14C	72
TMEM150A	27
TMEM150B	3
TMEM150C	10
TMEM151A	24
TMEM151B	23
TMEM154	10
TMEM155	0
TMEM156	18
TMEM158	5
TMEM159	18
TMEM160	16
TMEM161A	14
TMEM161B	43
TMEM163	13
TMEM164	52
TMEM165	86
TMEM167A	151
TMEM167B	69
TMEM168	46
TMEM169	9
TMEM170A	86
TMEM170B	104
TMEM171	0
TMEM173	10
TMEM174	1
TMEM175	22
TMEM176A	36
TMEM176B	47
TMEM177	9
TMEM178A	10
TMEM179B	16
TMEM179	0
TMEM17	27
MFSD13A	35
TMEM181	131
TMEM182	9
TMEM183A	104
TMEM184A	45
TMEM184B	53
TMEM184C	53
TMEM185A	5
TMEM185B	26
TMEM186	7
TMEM187	2
CNEP1R1	43
TMEM189-UBE2V1	0
TMEM189	49
TMEM18	15
TMEM190	2
TMEM191A	0
TMEM192	74
NEMP1	46
NEMP2	18
AGMO	9
TMEM196	0
TMEM198	6
TMEM199	12
TMEM19	118
TMEM200A	5
TMEM200B	0
TMEM200C	1
TMEM201	14
TMEM202	0
TMEM203	11
TMEM204	12
TMEM205	106
TMEM206	30
TMEM207	0
TMEM208	10
TMEM209	64
SLC35G1	5
TMEM211	0
TMEM212	237
TMEM213	4
TMEM214	51
TMEM215	3
TMEM216	9
TMEM217	10
TMEM218	17
TMEM219	73
TMEM220	11
TMEM222	22
TMEM223	11
TMEM225	0
TMEM229A	10
TMEM229B	38
SLC35G2	18
TMEM231	26
TMEM232	18
TMEM233	0
TMEM25	28
TMEM26	7
TMEM27	1
TMEM2	121
TMEM30A	343
TMEM30B	23
TMEM30C	0
TMEM31	0
TMEM33	199
TMEM35	7
TMEM37	6
TMEM38A	47
TMEM38B	15
TMEM39A	40
TMEM39B	20
TMEM40	6
TMEM41A	39
TMEM41B	127
TMEM42	10
TMEM43	83
TMEM44	7
TMEM45A	1140
TMEM45B	21
TMEM47	81
NDC1	15
VMP1	309
TMEM50A	65
TMEM50B	75
TMEM51	37
TMEM52	4
TMEM53	19
TMEM54	12
TMEM55A	36
TMEM55B	29
TMEM56	28
TMEM57	47
TMEM59L	12
TMEM59	185
TMEM5	10
TMEM60	12
TMEM61	5
TMEM62	42
TMEM63A	141
TMEM63B	35
TMEM63C	47
TMEM64	80
TMEM65	55
SARAF	401
TMEM67	52
TMEM68	19
TMEM69	19
TMEM70	20
TMEM71	6
TMEM72	4
TMEM74	5
TMEM79	9
TMEM80	15
TMEM81	4
TMEM82	0
EWSAT1	1
EMC4	45
TMEM86A	73
TMEM86B	2
TMEM87A	94
TMEM87B	63
TMEM88B	1
TMEM88	0
TMEM89	0
TMEM8A	53
TMEM8B	32
TMEM8C	0
SYNDIG1L	32
SYNDIG1	12
TMEM91	14
TMEM92	6
EMC6	0
TMEM95	0
TMEM97	25
TMEM98	26
TMEM99	8
TMEM9B	55
TMEM9	44
TMF1	122
TMIE	3
TMIGD1	0
TMIGD2	0
TMLHE	46
TMOD1	3
TMOD2	257
TMOD3	141
TMOD4	0
TMPO	82
TMPPE	27
TMPRSS11A	0
TMPRSS11B	3
TMPRSS11D	2
TMPRSS11F	1
TMPRSS12	0
TMPRSS13	13
TMPRSS15	0
TMPRSS2	10
TMPRSS3	20
TMPRSS4	1
TMPRSS5	7
TMPRSS6	0
TMPRSS7	1
TMPRSS9	2
TMSB10	431
TMSB15A	0
TMSB15B	10
TMSB4Y	0
TMTC1	132
TMTC2	89
TMTC3	76
TMTC4	52
TMUB1	13
TMUB2	66
TMX1	94
TMX2	76
TMX3	76
TMX4	65
TNC	434
TNFAIP1	61
TNFAIP2	162
TNFAIP3	105
TNFAIP6	2
TNFAIP8L1	17
TNFAIP8L2	12
TNFAIP8L3	38
TNFAIP8	21
TNFRSF10A	4
TNFRSF10B	80
TNFRSF10C	5
TNFRSF10D	5
TNFRSF11A	14
TNFRSF11B	6
TNFRSF12A	16
TNFRSF13B	0
TNFRSF13C	0
TNFRSF14	60
TNFRSF17	0
TNFRSF18	0
TNFRSF19	82
TNFRSF1A	87
TNFRSF1B	124
TNFRSF21	54
TNFRSF25	4
TNFRSF4	0
TNFRSF6B	10
TNFRSF8	1
TNFRSF9	1
TNFSF10	37
TNFSF11	0
TNFSF12-TNFSF13	54
TNFSF12	14
TNFSF13B	6
TNFSF13	69
TNFSF14	9
TNFSF15	12
TNFSF18	2
TNFSF4	10
TNFSF8	7
TNFSF9	1
TNF	1
TNIK	106
TNIP1	77
TNIP2	17
TNIP3	8
TNK1	3
TNK2	86
TNKS1BP1	121
TNKS2	189
TNKS	155
TNMD	0
TNNC1	2
TNNC2	0
TNNI1	4
TNNI2	7
TNNI3K	5
TNNI3	0
TNNT1	4
TNNT2	4
TNNT3	0
TNN	0
TNP1	0
TNP2	0
TNPO1	441
TNPO2	146
TNPO3	76
TNRC18	188
TNRC6A	159
TNRC6B	296
TNRC6C	63
TNR	49
TNS1	468
TNS3	364
TNS4	15
TNXB	47
TOB1	70
TOB2	61
TOE1	13
TOLLIP	64
TOM1L1	40
TOM1L2	129
TOM1	80
TOMM20L	1
TOMM20	265
TOMM22	29
TOMM34	12
TOMM40L	23
TOMM40	126
TOMM5	28
TOMM6	38
TOMM70A	83
TOMM7	54
TOP1MT	16
TOP1	127
TOP2A	62
TOP2B	231
TOP3A	35
TOP3B	26
TOPBP1	76
TOPORS	49
TOR1AIP1	140
TOR1AIP2	172
TOR1A	39
TOR1B	49
TOR2A	7
TOR3A	31
TOX2	9
TOX3	3
TOX4	74
TOX	7
TP53AIP1	3
TP53BP1	160
TP53BP2	102
TP53I11	35
TP53I13	22
TP53I3	13
TP53INP1	148
TP53INP2	144
TP53RK	38
TP53TG3D	6
TP53TG5	0
TP53	48
TP63	1
TP73	9
TPBG	28
TPCN1	101
TPCN2	16
TPD52L1	40
TPD52L2	142
TPD52L3	0
TPD52	188
TPH1	0
TPH2	1
TPI1P2	0
TPI1	433
TPK1	24
TPM1	133
TPM2	30
TPM3	492
TPM4	290
TPMT	46
TPO	0
TPP1	375
TPP2	138
TPPP2	0
TPPP3	36
TPPP	289
TPRA1	37
TPRG1L	101
TPRG1	20
TPRKB	8
TPRN	21
TPRX1	0
TPR	372
TPSAB1	0
TPSB2	14
TPSD1	0
TPSG1	0
TPST1	52
TPST2	32
TPT1	1232
TPTE2	2
TPTE	22
TPX2	24
TRA2A	56
TRA2B	157
TRABD	40
TRADD	15
TRAF1	28
TRAF2	25
TRAF3IP1	40
TRAF3IP2	38
TRAF3IP3	10
TRAF3	35
TRAF4	32
TRAF5	23
TRAF6	28
TRAF7	83
TRAFD1	34
TRAIP	9
TRAK1	142
TRAK2	228
TRAM1L1	1
TRAM1	265
TRAM2	48
TRANK1	51
TRAP1	73
TRAPPC10	159
TRAPPC1	10
TRAPPC2L	19
TRAPPC2	75
TRAPPC3	59
TRAPPC4	27
TRAPPC5	29
TRAPPC6A	12
TRAPPC6B	51
TRAPPC9	73
TRAT1	1
TRDMT1	14
TRDN	2
TREH	3
TREM1	14
TREM2	86
TREML1	0
TREML2	3
TREML4	3
TRERF1	19
TREX1	14
TREX2	0
TRHDE	12
TRHR	1
TRH	2
TRIAP1	9
TRIB1	43
TRIB2	56
TRIB3	44
TRIL	37
TRIM10	0
TRIM11	56
TRIM13	123
TRIM14	118
TRIM15	0
TRIM16L	24
TRIM16	25
TRIM17	44
TRIM21	40
TRIM22	205
TRIM23	43
TRIM24	31
TRIM25	105
TRIM26	47
TRIM27	125
TRIM28	92
TRIM29	3
TRIM2	384
TRIM31	0
TRIM32	35
TRIM33	134
TRIM34	13
TRIM35	29
TRIM36	32
TRIM37	114
TRIM38	110
TRIM39	19
TRIM3	16
TRIM40	0
TRIM41	59
TRIM42	0
TRIM43	7
TRIM44	135
TRIM45	12
TRIM46	19
TRIM47	60
TRIM48	0
TRIM49D2	0
TRIM49	0
TRIM4	68
TRIM50	0
TRIM52	22
TRIM54	1
TRIM55	8
TRIM56	71
TRIM58	31
TRIM59	21
TRIM5	45
TRIM6-TRIM34	0
TRIM60	1
TRIM61	0
TRIM62	23
TRIM63	3
TRIM64	0
TRIM65	55
TRIM66	61
TRIM67	2
TRIM68	48
TRIM69	6
TRIM6	20
TRIM71	0
TRIM72	1
TRIM74	0
TRIM77	0
TRIM7	5
TRIM8	63
TRIM9	88
TRIML1	0
TRIML2	0
TRIOBP	71
TRIO	452
TRIP10	37
TRIP11	199
TRIP12	377
TRIP13	3
TRIP4	32
TRIP6	45
TRIT1	17
TRMT112	49
TRMT11	24
TRMT12	19
TRMT1	24
TRMT2A	40
TRMT2B	33
TRMT5	35
TRMT61A	25
TRMT61B	11
TRMT6	45
TRMU	21
TRNAU1AP	27
TRNP1	9
TRNT1	24
TROAP	1
TROVE2	191
TRO	22
TRPA1	0
TRPC1	20
TRPC2	3
TRPC3	9
TRPC4AP	145
TRPC4	8
TRPC5	6
TRPC6	1
TRPC7	0
TRPM1	1
TRPM2	126
TRPM3	89
TRPM4	39
TRPM5	1
TRPM6	7
TRPM7	211
TRPM8	7
TRPS1	226
TRPT1	8
TRPV1	37
TRPV2	36
TRPV3	31
TRPV4	7
TRPV5	1
TRPV6	36
TRRAP	192
TRUB1	35
TRUB2	33
PRSS58	0
TSC1	100
TSC22D1	243
TSC22D2	56
TSC22D3	181
TSC22D4	118
TSC2	84
TSEN15	31
TSEN2	35
TSEN34	37
TSEN54	14
TSFM	18
TSG101	46
TSGA10IP	0
TSGA10	11
TSGA13	4
CEP41	36
TSHB	0
TSHR	8
TSHZ1	35
TSHZ2	13
TSHZ3	18
TSIX	164
TSKS	1
TSKU	58
TSLP	1
TSNARE1	19
TSNAXIP1	0
TSNAX	81
TSN	74
TSPAN10	8
TSPAN11	12
TSPAN12	13
TSPAN13	65
TSPAN14	152
TSPAN15	104
TSPAN16	0
TSPAN17	26
TSPAN18	4
TSPAN19	0
TSPAN1	8
TSPAN2	5
TSPAN31	42
TSPAN32	1
TSPAN33	13
TSPAN3	217
TSPAN4	32
TSPAN5	21
TSPAN6	48
TSPAN7	46
TSPAN8	0
TSPAN9	31
TSPO2	1
TSPO	60
TSPY1	0
TSPY2	0
TSPY3	0
TSPY4	0
TSPYL1	123
TSPYL2	33
TSPYL4	49
TSPYL5	33
TSPYL6	1
TSR1	48
TSR2	34
TSSC1	22
TSSC4	32
TSSK1B	0
TSSK2	0
TSSK3	5
TSSK4	9
TSSK6	4
TSTA3	36
TSTD1	11
TSTD2	34
TST	15
TTBK1	20
TTBK2	68
TTC12	23
TTC13	28
TTC14	131
TRAPPC12	53
TTC16	1
TTC17	133
CFAP70	69
TTC19	48
TTC1	50
TTC21A	9
TTC21B	61
TTC22	5
TTC23L	5
TTC23	28
TTC24	0
TTC25	2
TTC26	5
TTC27	12
TTC28	522
TTC29	0
TTC30A	10
TTC30B	13
TTC31	30
TTC32	4
TTC33	45
EMC2	47
TTC36	4
TTC37	155
TTC38	38
TTC39A	87
TTC39B	34
TTC39C	17
TTC3	629
TTC4	29
TTC5	16
TTC7A	41
TTC7B	56
TTC8	35
TTC9B	1
TTC9C	34
TTC9	13
TTF1	44
TTF2	31
TTK	5
TTLL10	0
TTLL11	17
TTLL12	24
TTLL13P	3
TTLL1	6
TTLL2	2
TTLL3	89
TTLL4	47
TTLL5	61
TTLL6	1
TTLL7	129
TTLL9	12
TTL	96
TTN	232
TTPAL	54
TTPA	3
TTR	0
TTTY10	0
TTTY11	0
TTTY12	0
TTTY13	0
TTTY15	5
TTTY16	0
TTTY17A	0
TTTY18	0
TTTY19	0
TTTY1B	0
TTTY20	0
TTTY21B	0
TTTY22	0
TTTY23	0
TTTY3	0
TTTY4B	0
TTTY5	0
TTTY6B	0
TTTY7	0
TTTY8B	0
OFD1P6Y	0
TTYH1	134
TTYH2	63
TTYH3	103
TUBA1A	595
TUBA1B	595
TUBA1C	80
TUBA3C	0
TUBA3D	0
TUBA3E	4
TUBA4A	24
TUBA8	10
TUBAL3	1
TUBB1	0
TUBB2A	101
TUBB2B	71
TUBB4B	148
TUBB3	100
TUBB4A	130
TUBB6	48
TUBB8	0
TUBB	429
TUBD1	14
TUBE1	9
TUBG1	24
TUBG2	26
TUBGCP2	123
TUBGCP3	48
TUBGCP4	23
TUBGCP5	44
TUBGCP6	65
TUB	52
TUFM	121
TUFT1	29
TULP1	0
TULP2	1
TULP3	40
TULP4	232
TUSC1	16
TUSC2	21
TUSC3	22
TUSC5	2
TUT1	32
TWF1	185
TWF2	66
TWIST1	0
TWIST2	0
TWISTNB	23
TWSG1	83
TXK	10
TXLNA	154
TXLNB	21
TXLNG	20
TXN2	24
TXNDC11	65
TXNDC12	45
TXNDC15	58
TXNDC16	37
TXNDC17	18
TXNDC2	0
NME8	0
TXNDC5	153
NME9	4
TXNDC8	0
TXNDC9	18
TXNIP	1133
TXNL1	46
TXNL4A	32
TXNL4B	6
TXNRD1	167
TXNRD2	43
TXNRD3	15
TXN	84
TYK2	79
TYMP	195
TYMS	13
TYRO3	108
TYROBP	92
TYRP1	1
TYR	0
TYSND1	40
TYW1B	21
TYW1	31
TYW3	34
T	0
U2AF1L4	15
U2AF1	48
U2AF2	94
UACA	67
UAP1L1	58
UAP1	60
UBA1	273
UBA2	95
UBA3	66
UBA52	192
UBA5	67
UBA6	172
UBA7	37
UBAC1	51
UBAC2	53
UBAP1	77
UBAP2L	100
UBAP2	88
UBASH3A	2
UBASH3B	49
UBB	880
UBC	4296
UBD	0
UBE2A	44
UBE2B	49
UBE3D	25
UBE2C	8
UBE2D1	36
UBE2D2	56
UBE2D3	334
UBE2D4	21
UBE2DNL	0
UBE2E1	49
UBE2E2	20
UBE2E3	39
UBE2F	35
UBE2G1	61
UBE2G2	110
UBE2H	106
UBE2I	39
UBE2J1	101
UBE2J2	21
UBE2K	73
UBE2L3	112
UBE2L6	89
UBE2M	34
UBE2NL	1
UBE2N	56
UBE2O	65
UBE2Q1	46
UBE2Q2P1	16
UBE2Q2	55
UBE2QL1	6
UBE2R2	74
UBE2S	54
UBE2T	5
UBE2U	0
UBE2V1	62
UBE2V2	37
UBE2W	60
UBE2Z	111
UBE3A	136
UBE3B	74
UBE3C	155
UBE4A	155
UBE4B	81
UBFD1	74
UBIAD1	12
UBL3	153
UBL4A	42
UBL4B	0
UBL5	51
UBL7	26
UBLCP1	30
UBN1	101
UBN2	114
UBOX5	24
UBP1	97
UBQLN1	206
UBQLN2	79
UBQLN3	0
UBQLN4	75
UBQLNL	1
UBR1	123
UBR2	144
UBR3	172
UBR4	614
UBR5	572
UBR7	44
UBTD1	20
UBTD2	28
UBTFL1	0
UBTF	75
UBXN10	10
UBXN11	22
UBXN1	38
UBXN2A	24
UBXN2B	138
UBXN4	164
UBXN6	60
UBXN7	79
UBXN8	13
UCA1	3
UCHL1	155
UCHL3	9
UCHL5	30
UCK1	24
UCK2	13
UCKL1	33
UCMA	0
UCN2	5
UCN3	0
UCN	2
UCP1	0
UCP2	36
UCP3	1
UEVLD	50
UFC1	35
UFD1L	96
UFM1	126
UFSP1	0
UFSP2	32
UGCG	83
UGDH	43
UGGT1	272
UGGT2	84
UGP2	131
UGT1A10	0
UGT1A1	0
UGT1A3	1
UGT1A4	0
UGT1A5	1
UGT1A6	25
UGT1A7	0
UGT1A8	0
UGT1A9	0
UGT2A1	0
UGT2A3	0
UGT2B10	0
UGT2B11	1
UGT2B15	0
UGT2B28	3
UGT2B4	1
UGT2B7	0
UGT3A1	0
UGT3A2	0
UGT8	112
UHMK1	123
UHRF1BP1L	70
UHRF1BP1	112
UHRF1	19
UHRF2	78
UIMC1	53
ULBP1	3
ULBP2	0
ULBP3	0
ULK1	50
ULK2	90
ULK3	35
ULK4	44
UMODL1	4
UMOD	0
UMPS	28
UNC119B	47
UNC119	17
UNC13A	49
UNC13B	110
UNC13C	28
UNC13D	41
UNC45A	64
UNC45B	5
UNC50	35
UNC5A	5
UNC5B	104
UNC5CL	1
UNC5C	21
UNC5D	12
UNC80	151
UNC93A	0
UNC93B1	242
UNCX	1
